order_id,website_session_id,user_id,session_creation,order_creation,duration(mins),is_repeat_session,utm_source,utm_campaign,utm_content,device_type
26378,402193,339218,2014-12-24 10:54,2014-12-24 11:04,10,0,bsearch,nonbrand,b_ad_1,desktop
26379,402197,339222,2014-12-24 10:58,2014-12-24 11:17,19,0,gsearch,nonbrand,g_ad_1,desktop
26380,402211,339233,2014-12-24 11:10,2014-12-24 11:30,20,0,bsearch,nonbrand,b_ad_1,desktop
26381,402261,339277,2014-12-24 11:42,2014-12-24 11:57,15,0,NULL,NULL,NULL,desktop
26382,402281,339292,2014-12-24 11:55,2014-12-24 12:11,16,0,gsearch,nonbrand,g_ad_1,desktop
26383,402290,293408,2014-12-24 12:01,2014-12-24 12:16,15,1,NULL,NULL,NULL,desktop
26384,402321,339325,2014-12-24 12:28,2014-12-24 12:37,9,0,gsearch,nonbrand,g_ad_1,desktop
26385,402334,339335,2014-12-24 12:36,2014-12-24 12:47,11,0,gsearch,nonbrand,g_ad_1,desktop
26386,402340,339341,2014-12-24 12:41,2014-12-24 12:52,11,0,gsearch,nonbrand,g_ad_1,desktop
26387,402355,339355,2014-12-24 12:49,2014-12-24 13:05,16,0,socialbook,desktop_targeted,social_ad_2,desktop
26388,402356,339356,2014-12-24 12:51,2014-12-24 13:07,16,0,bsearch,nonbrand,b_ad_1,desktop
26389,402357,330336,2014-12-24 12:53,2014-12-24 13:09,16,1,NULL,NULL,NULL,desktop
26390,402360,339357,2014-12-24 12:56,2014-12-24 13:11,15,0,bsearch,brand,b_ad_2,desktop
26391,402363,339360,2014-12-24 12:57,2014-12-24 13:13,16,0,socialbook,desktop_targeted,social_ad_2,desktop
26392,402371,339368,2014-12-24 13:02,2014-12-24 13:13,11,0,gsearch,nonbrand,g_ad_1,mobile
26393,402381,326388,2014-12-24 13:11,2014-12-24 13:27,16,1,NULL,NULL,NULL,desktop
26394,402392,339387,2014-12-24 13:17,2014-12-24 13:34,17,0,gsearch,nonbrand,g_ad_1,desktop
26395,402411,325032,2014-12-24 13:37,2014-12-24 13:52,15,1,NULL,NULL,NULL,desktop
26396,402425,339413,2014-12-24 13:47,2014-12-24 14:04,17,0,socialbook,desktop_targeted,social_ad_2,desktop
26397,402427,339415,2014-12-24 13:49,2014-12-24 14:07,18,0,gsearch,nonbrand,g_ad_1,desktop
26398,402434,317730,2014-12-24 13:55,2014-12-24 14:07,12,1,bsearch,brand,b_ad_2,desktop
26399,402436,339423,2014-12-24 13:56,2014-12-24 14:14,18,0,bsearch,nonbrand,b_ad_1,desktop
26400,402444,303861,2014-12-24 14:06,2014-12-24 14:24,18,1,NULL,NULL,NULL,mobile
26401,402460,339443,2014-12-24 14:20,2014-12-24 14:33,13,0,gsearch,nonbrand,g_ad_1,desktop
26403,402474,339455,2014-12-24 14:33,2014-12-24 14:49,16,0,gsearch,nonbrand,g_ad_1,desktop
26402,402484,339462,2014-12-24 14:42,2014-12-24 14:48,6,0,gsearch,nonbrand,g_ad_1,desktop
26404,402495,306394,2014-12-24 14:50,2014-12-24 15:03,13,1,gsearch,brand,g_ad_2,desktop
26405,402504,339473,2014-12-24 14:57,2014-12-24 15:07,10,0,gsearch,nonbrand,g_ad_1,desktop
26406,402512,339481,2014-12-24 15:04,2014-12-24 15:19,15,0,gsearch,nonbrand,g_ad_1,desktop
26409,402518,339486,2014-12-24 15:06,2014-12-24 15:24,18,0,gsearch,nonbrand,g_ad_1,desktop
26407,402520,339487,2014-12-24 15:08,2014-12-24 15:22,14,0,gsearch,nonbrand,g_ad_1,mobile
26410,402532,339497,2014-12-24 15:13,2014-12-24 15:29,16,0,gsearch,nonbrand,g_ad_1,mobile
26408,402533,339498,2014-12-24 15:13,2014-12-24 15:23,10,0,socialbook,desktop_targeted,social_ad_2,desktop
26411,402535,339500,2014-12-24 15:17,2014-12-24 15:29,12,0,gsearch,nonbrand,g_ad_1,desktop
26412,402540,339504,2014-12-24 15:22,2014-12-24 15:36,14,0,socialbook,desktop_targeted,social_ad_2,desktop
26413,402550,339511,2014-12-24 15:28,2014-12-24 15:47,19,0,gsearch,brand,g_ad_2,desktop
26416,402589,305106,2014-12-24 16:04,2014-12-24 16:25,21,1,gsearch,brand,g_ad_2,desktop
26417,402590,339542,2014-12-24 16:05,2014-12-24 16:26,21,0,socialbook,desktop_targeted,social_ad_2,desktop
26414,402592,339543,2014-12-24 16:06,2014-12-24 16:20,14,0,gsearch,nonbrand,g_ad_1,desktop
26415,402599,339549,2014-12-24 16:12,2014-12-24 16:25,13,0,gsearch,nonbrand,g_ad_1,desktop
26419,402600,339550,2014-12-24 16:12,2014-12-24 16:34,22,0,gsearch,nonbrand,g_ad_1,desktop
26418,402603,339553,2014-12-24 16:16,2014-12-24 16:29,13,0,gsearch,nonbrand,g_ad_1,mobile
26420,402616,339561,2014-12-24 16:27,2014-12-24 16:41,14,0,gsearch,nonbrand,g_ad_1,desktop
26424,402619,339564,2014-12-24 16:29,2014-12-24 16:49,20,0,gsearch,nonbrand,g_ad_1,desktop
26421,402623,339567,2014-12-24 16:30,2014-12-24 16:43,13,0,bsearch,nonbrand,b_ad_1,desktop
26422,402625,339569,2014-12-24 16:32,2014-12-24 16:46,14,0,socialbook,desktop_targeted,social_ad_2,desktop
26423,402626,339570,2014-12-24 16:32,2014-12-24 16:46,14,0,gsearch,nonbrand,g_ad_1,desktop
26425,402667,339604,2014-12-24 16:57,2014-12-24 17:07,10,0,gsearch,nonbrand,g_ad_1,desktop
26426,402695,339630,2014-12-24 17:17,2014-12-24 17:35,18,0,gsearch,nonbrand,g_ad_1,desktop
26427,402709,339642,2014-12-24 17:29,2014-12-24 17:45,16,0,socialbook,desktop_targeted,social_ad_2,desktop
26428,402712,339644,2014-12-24 17:30,2014-12-24 17:50,20,0,gsearch,nonbrand,g_ad_1,desktop
26430,402726,339655,2014-12-24 17:41,2014-12-24 17:51,10,0,gsearch,nonbrand,g_ad_1,desktop
26429,402727,339656,2014-12-24 17:42,2014-12-24 17:51,9,0,gsearch,brand,g_ad_2,desktop
26431,402734,339661,2014-12-24 17:45,2014-12-24 18:02,17,0,gsearch,nonbrand,g_ad_1,desktop
26432,402737,318248,2014-12-24 17:52,2014-12-24 18:05,13,1,NULL,NULL,NULL,desktop
26433,402775,339692,2014-12-24 18:27,2014-12-24 18:38,11,0,gsearch,nonbrand,g_ad_1,desktop
26434,402795,339708,2014-12-24 18:48,2014-12-24 19:07,19,0,bsearch,brand,b_ad_2,desktop
26435,402822,339734,2014-12-24 19:14,2014-12-24 19:29,15,0,gsearch,nonbrand,g_ad_1,desktop
26436,402830,290544,2014-12-24 19:22,2014-12-24 19:37,15,1,NULL,NULL,NULL,desktop
26437,402835,339743,2014-12-24 19:26,2014-12-24 19:37,11,0,NULL,NULL,NULL,desktop
26438,402836,339744,2014-12-24 19:27,2014-12-24 19:45,18,0,gsearch,nonbrand,g_ad_1,desktop
26439,402846,339751,2014-12-24 19:37,2014-12-24 19:52,15,0,gsearch,nonbrand,g_ad_1,mobile
26441,402852,339757,2014-12-24 19:44,2014-12-24 20:00,16,0,gsearch,nonbrand,g_ad_1,desktop
26440,402853,339758,2014-12-24 19:45,2014-12-24 19:55,10,0,gsearch,nonbrand,g_ad_1,desktop
26442,402857,339761,2014-12-24 19:50,2014-12-24 20:01,11,0,gsearch,nonbrand,g_ad_1,desktop
26443,402888,339788,2014-12-24 20:27,2014-12-24 20:42,15,0,gsearch,nonbrand,g_ad_1,desktop
26444,402910,339807,2014-12-24 20:51,2014-12-24 21:05,14,0,bsearch,nonbrand,b_ad_1,mobile
26445,402932,339825,2014-12-24 21:18,2014-12-24 21:33,15,0,gsearch,nonbrand,g_ad_1,desktop
26446,402941,339833,2014-12-24 21:24,2014-12-24 21:36,12,0,gsearch,nonbrand,g_ad_1,desktop
26447,402967,316743,2014-12-24 22:05,2014-12-24 22:21,16,1,NULL,NULL,NULL,desktop
26448,402986,339866,2014-12-24 22:29,2014-12-24 22:48,19,0,gsearch,nonbrand,g_ad_1,desktop
26449,403015,339890,2014-12-24 23:23,2014-12-24 23:38,15,0,gsearch,nonbrand,g_ad_1,desktop
26450,403016,339891,2014-12-24 23:27,2014-12-24 23:48,21,0,gsearch,nonbrand,g_ad_1,desktop
26451,403042,303411,2014-12-25 00:11,2014-12-25 00:19,8,1,gsearch,brand,g_ad_2,desktop
26452,403049,339914,2014-12-25 00:27,2014-12-25 00:40,13,0,gsearch,nonbrand,g_ad_1,desktop
26453,403051,339915,2014-12-25 00:30,2014-12-25 00:49,19,0,gsearch,brand,g_ad_2,desktop
26454,403102,339953,2014-12-25 03:08,2014-12-25 03:20,12,0,gsearch,nonbrand,g_ad_1,desktop
26455,403172,340009,2014-12-25 07:34,2014-12-25 07:53,19,0,gsearch,nonbrand,g_ad_1,desktop
26456,403180,340016,2014-12-25 07:44,2014-12-25 08:03,19,0,gsearch,nonbrand,g_ad_1,desktop
26457,403195,296382,2014-12-25 08:10,2014-12-25 08:26,16,1,gsearch,brand,g_ad_2,desktop
26458,403221,333199,2014-12-25 08:44,2014-12-25 09:01,17,1,NULL,NULL,NULL,desktop
26459,403239,340064,2014-12-25 09:01,2014-12-25 09:15,14,0,gsearch,nonbrand,g_ad_1,desktop
26460,403241,294868,2014-12-25 09:03,2014-12-25 09:18,15,1,NULL,NULL,NULL,desktop
26462,403248,301632,2014-12-25 09:14,2014-12-25 09:29,15,1,NULL,NULL,NULL,mobile
26463,403249,305995,2014-12-25 09:14,2014-12-25 09:35,21,1,NULL,NULL,NULL,desktop
26461,403253,340074,2014-12-25 09:16,2014-12-25 09:28,12,0,bsearch,nonbrand,b_ad_1,desktop
26464,403262,340081,2014-12-25 09:24,2014-12-25 09:41,17,0,gsearch,nonbrand,g_ad_1,desktop
26465,403270,303826,2014-12-25 09:27,2014-12-25 09:42,15,1,bsearch,brand,b_ad_2,desktop
26466,403283,340097,2014-12-25 09:40,2014-12-25 09:57,17,0,bsearch,brand,b_ad_2,desktop
26467,403294,340105,2014-12-25 09:47,2014-12-25 10:01,14,0,gsearch,nonbrand,g_ad_1,desktop
26468,403304,340113,2014-12-25 10:02,2014-12-25 10:17,15,0,bsearch,nonbrand,b_ad_1,desktop
26469,403306,299927,2014-12-25 10:04,2014-12-25 10:19,15,1,bsearch,brand,b_ad_2,desktop
26470,403317,340125,2014-12-25 10:12,2014-12-25 10:28,16,0,gsearch,nonbrand,g_ad_1,mobile
26472,403319,340127,2014-12-25 10:16,2014-12-25 10:33,17,0,gsearch,nonbrand,g_ad_1,desktop
26471,403322,318986,2014-12-25 10:22,2014-12-25 10:29,7,1,NULL,NULL,NULL,desktop
26473,403352,321109,2014-12-25 10:46,2014-12-25 11:03,17,1,NULL,NULL,NULL,desktop
26474,403379,340172,2014-12-25 11:07,2014-12-25 11:24,17,0,gsearch,nonbrand,g_ad_1,desktop
26475,403399,340188,2014-12-25 11:21,2014-12-25 11:37,16,0,gsearch,brand,g_ad_2,desktop
26476,403409,340197,2014-12-25 11:27,2014-12-25 11:41,14,0,gsearch,nonbrand,g_ad_1,desktop
26477,403412,340199,2014-12-25 11:32,2014-12-25 11:52,20,0,gsearch,nonbrand,g_ad_1,desktop
26478,403421,302515,2014-12-25 11:46,2014-12-25 11:58,12,1,NULL,NULL,NULL,desktop
26480,403438,321365,2014-12-25 11:56,2014-12-25 12:13,17,1,NULL,NULL,NULL,desktop
26479,403443,340221,2014-12-25 11:59,2014-12-25 12:12,13,0,gsearch,nonbrand,g_ad_1,desktop
26481,403456,340230,2014-12-25 12:07,2014-12-25 12:22,15,0,bsearch,nonbrand,b_ad_1,mobile
26482,403477,293977,2014-12-25 12:35,2014-12-25 12:53,18,1,gsearch,brand,g_ad_2,mobile
26483,403486,340250,2014-12-25 12:45,2014-12-25 12:58,13,0,bsearch,brand,b_ad_2,desktop
26484,403542,340292,2014-12-25 13:39,2014-12-25 13:50,11,0,gsearch,nonbrand,g_ad_1,desktop
26485,403572,340316,2014-12-25 14:09,2014-12-25 14:22,13,0,gsearch,nonbrand,g_ad_1,desktop
26486,403580,340322,2014-12-25 14:17,2014-12-25 14:30,13,0,gsearch,nonbrand,g_ad_1,desktop
26487,403581,340323,2014-12-25 14:19,2014-12-25 14:36,17,0,gsearch,nonbrand,g_ad_1,desktop
26488,403585,340326,2014-12-25 14:22,2014-12-25 14:41,19,0,gsearch,nonbrand,g_ad_1,desktop
26489,403603,340341,2014-12-25 14:37,2014-12-25 14:53,16,0,bsearch,nonbrand,b_ad_1,desktop
26490,403617,281550,2014-12-25 14:48,2014-12-25 15:05,17,1,NULL,NULL,NULL,mobile
26491,403622,340356,2014-12-25 14:51,2014-12-25 15:08,17,0,gsearch,nonbrand,g_ad_1,desktop
26493,403644,340374,2014-12-25 15:20,2014-12-25 15:40,20,0,gsearch,nonbrand,g_ad_1,desktop
26492,403649,340376,2014-12-25 15:24,2014-12-25 15:35,11,0,bsearch,nonbrand,b_ad_1,desktop
26494,403690,290688,2014-12-25 16:09,2014-12-25 16:22,13,1,NULL,NULL,NULL,desktop
26495,403708,340421,2014-12-25 16:23,2014-12-25 16:34,11,0,bsearch,nonbrand,b_ad_1,desktop
26496,403713,340426,2014-12-25 16:27,2014-12-25 16:41,14,0,gsearch,nonbrand,g_ad_1,desktop
26497,403738,340446,2014-12-25 16:56,2014-12-25 17:08,12,0,gsearch,nonbrand,g_ad_1,mobile
26498,403759,340463,2014-12-25 17:14,2014-12-25 17:24,10,0,gsearch,nonbrand,g_ad_1,mobile
26499,403768,340469,2014-12-25 17:25,2014-12-25 17:40,15,0,NULL,NULL,NULL,desktop
26500,403802,340494,2014-12-25 18:03,2014-12-25 18:16,13,0,socialbook,desktop_targeted,social_ad_2,desktop
26501,403871,340550,2014-12-25 19:14,2014-12-25 19:34,20,0,gsearch,nonbrand,g_ad_1,desktop
26502,403876,340554,2014-12-25 19:22,2014-12-25 19:37,15,0,gsearch,nonbrand,g_ad_1,desktop
26503,403905,340581,2014-12-25 20:19,2014-12-25 20:36,17,0,gsearch,nonbrand,g_ad_1,desktop
26504,403929,340601,2014-12-25 21:11,2014-12-25 21:27,16,0,gsearch,nonbrand,g_ad_1,desktop
26505,403931,298256,2014-12-25 21:18,2014-12-25 21:32,14,1,gsearch,brand,g_ad_2,desktop
26506,403940,340607,2014-12-25 21:28,2014-12-25 21:40,12,0,gsearch,nonbrand,g_ad_1,desktop
26508,403979,322007,2014-12-25 22:42,2014-12-25 22:57,15,1,NULL,NULL,NULL,desktop
26507,403981,340641,2014-12-25 22:44,2014-12-25 22:56,12,0,bsearch,nonbrand,b_ad_1,desktop
26509,403984,340644,2014-12-25 22:52,2014-12-25 23:12,20,0,gsearch,nonbrand,g_ad_1,mobile
26510,404037,340685,2014-12-26 01:37,2014-12-26 01:49,12,0,gsearch,nonbrand,g_ad_1,desktop
26511,404039,340687,2014-12-26 01:50,2014-12-26 02:01,11,0,gsearch,nonbrand,g_ad_1,mobile
26512,404047,340694,2014-12-26 02:10,2014-12-26 02:32,22,0,gsearch,brand,g_ad_2,mobile
26513,404079,340721,2014-12-26 03:53,2014-12-26 04:07,14,0,gsearch,nonbrand,g_ad_1,mobile
26514,404084,340724,2014-12-26 04:03,2014-12-26 04:16,13,0,gsearch,nonbrand,g_ad_1,desktop
26515,404094,340733,2014-12-26 04:27,2014-12-26 04:44,17,0,gsearch,nonbrand,g_ad_1,desktop
26516,404113,340749,2014-12-26 05:30,2014-12-26 05:41,11,0,gsearch,nonbrand,g_ad_1,desktop
26518,404116,340752,2014-12-26 05:44,2014-12-26 06:01,17,0,bsearch,nonbrand,b_ad_1,desktop
26517,404118,340754,2014-12-26 05:46,2014-12-26 05:58,12,0,gsearch,nonbrand,g_ad_1,desktop
26519,404185,340808,2014-12-26 08:13,2014-12-26 08:30,17,0,socialbook,desktop_targeted,social_ad_2,desktop
26520,404192,340813,2014-12-26 08:19,2014-12-26 08:36,17,0,gsearch,nonbrand,g_ad_1,desktop
26521,404221,340840,2014-12-26 08:52,2014-12-26 09:13,21,0,gsearch,nonbrand,g_ad_1,desktop
26522,404234,340848,2014-12-26 09:15,2014-12-26 09:28,13,0,gsearch,nonbrand,g_ad_1,desktop
26523,404276,340884,2014-12-26 09:54,2014-12-26 10:07,13,0,gsearch,nonbrand,g_ad_1,desktop
26524,404278,293766,2014-12-26 09:54,2014-12-26 10:10,16,1,NULL,NULL,NULL,desktop
26525,404301,340904,2014-12-26 10:10,2014-12-26 10:27,17,0,bsearch,nonbrand,b_ad_1,desktop
26528,404318,340915,2014-12-26 10:21,2014-12-26 10:42,21,0,gsearch,nonbrand,g_ad_1,desktop
26526,404326,340921,2014-12-26 10:27,2014-12-26 10:39,12,0,gsearch,brand,g_ad_2,mobile
26531,404331,340925,2014-12-26 10:30,2014-12-26 10:49,19,0,gsearch,nonbrand,g_ad_1,desktop
26530,404333,340927,2014-12-26 10:32,2014-12-26 10:47,15,0,gsearch,nonbrand,g_ad_1,desktop
26527,404334,318861,2014-12-26 10:33,2014-12-26 10:41,8,1,NULL,NULL,NULL,desktop
26529,404335,340928,2014-12-26 10:34,2014-12-26 10:45,11,0,socialbook,desktop_targeted,social_ad_2,desktop
26532,404346,340938,2014-12-26 10:43,2014-12-26 10:57,14,0,gsearch,nonbrand,g_ad_1,desktop
26533,404353,295144,2014-12-26 10:48,2014-12-26 11:10,22,1,NULL,NULL,NULL,desktop
26535,404356,340945,2014-12-26 10:51,2014-12-26 11:13,22,0,bsearch,nonbrand,b_ad_1,desktop
26534,404363,340951,2014-12-26 10:57,2014-12-26 11:11,14,0,gsearch,nonbrand,g_ad_1,desktop
26536,404376,298981,2014-12-26 11:06,2014-12-26 11:22,16,1,NULL,NULL,NULL,desktop
26537,404389,340974,2014-12-26 11:17,2014-12-26 11:35,18,0,gsearch,nonbrand,g_ad_1,desktop
26539,404394,340978,2014-12-26 11:20,2014-12-26 11:40,20,0,gsearch,nonbrand,g_ad_1,desktop
26538,404400,340983,2014-12-26 11:22,2014-12-26 11:36,14,0,bsearch,nonbrand,b_ad_1,mobile
26540,404411,303765,2014-12-26 11:29,2014-12-26 11:46,17,1,NULL,NULL,NULL,desktop
26541,404412,340993,2014-12-26 11:32,2014-12-26 11:47,15,0,gsearch,nonbrand,g_ad_1,desktop
26542,404424,341003,2014-12-26 11:37,2014-12-26 11:50,13,0,gsearch,nonbrand,g_ad_1,desktop
26543,404433,297398,2014-12-26 11:47,2014-12-26 11:57,10,1,bsearch,brand,b_ad_2,desktop
26544,404459,288116,2014-12-26 12:07,2014-12-26 12:25,18,1,bsearch,brand,b_ad_2,desktop
26545,404466,341037,2014-12-26 12:14,2014-12-26 12:27,13,0,gsearch,nonbrand,g_ad_1,mobile
26546,404475,300529,2014-12-26 12:20,2014-12-26 12:31,11,1,NULL,NULL,NULL,desktop
26547,404477,304065,2014-12-26 12:20,2014-12-26 12:34,14,1,NULL,NULL,NULL,desktop
26548,404485,341051,2014-12-26 12:28,2014-12-26 12:42,14,0,NULL,NULL,NULL,desktop
26549,404496,341060,2014-12-26 12:39,2014-12-26 12:51,12,0,gsearch,nonbrand,g_ad_1,desktop
26550,404510,341071,2014-12-26 12:50,2014-12-26 13:03,13,0,gsearch,nonbrand,g_ad_1,desktop
26551,404521,341080,2014-12-26 12:59,2014-12-26 13:16,17,0,gsearch,nonbrand,g_ad_1,mobile
26552,404527,341086,2014-12-26 13:08,2014-12-26 13:22,14,0,gsearch,nonbrand,g_ad_1,desktop
26553,404549,341104,2014-12-26 13:30,2014-12-26 13:49,19,0,gsearch,nonbrand,g_ad_1,desktop
26554,404555,341110,2014-12-26 13:35,2014-12-26 13:52,17,0,gsearch,nonbrand,g_ad_1,desktop
26555,404575,341126,2014-12-26 14:01,2014-12-26 14:14,13,0,socialbook,desktop_targeted,social_ad_2,desktop
26557,404581,341131,2014-12-26 14:05,2014-12-26 14:23,18,0,NULL,NULL,NULL,desktop
26558,404583,291737,2014-12-26 14:07,2014-12-26 14:26,19,1,NULL,NULL,NULL,desktop
26556,404589,341136,2014-12-26 14:08,2014-12-26 14:20,12,0,gsearch,nonbrand,g_ad_1,desktop
26559,404614,341157,2014-12-26 14:26,2014-12-26 14:41,15,0,bsearch,nonbrand,b_ad_1,desktop
26560,404638,341174,2014-12-26 14:44,2014-12-26 14:56,12,0,NULL,NULL,NULL,desktop
26561,404646,341181,2014-12-26 14:52,2014-12-26 15:06,14,0,gsearch,brand,g_ad_2,desktop
26562,404649,341184,2014-12-26 14:55,2014-12-26 15:07,12,0,gsearch,nonbrand,g_ad_1,desktop
26563,404655,341189,2014-12-26 14:59,2014-12-26 15:10,11,0,bsearch,nonbrand,b_ad_1,desktop
26564,404687,341216,2014-12-26 15:30,2014-12-26 15:47,17,0,gsearch,nonbrand,g_ad_1,desktop
26565,404701,341227,2014-12-26 15:37,2014-12-26 15:49,12,0,gsearch,nonbrand,g_ad_1,desktop
26567,404703,333153,2014-12-26 15:39,2014-12-26 15:58,19,1,NULL,NULL,NULL,desktop
26566,404710,341233,2014-12-26 15:44,2014-12-26 15:55,11,0,gsearch,nonbrand,g_ad_1,desktop
26568,404712,341234,2014-12-26 15:44,2014-12-26 16:00,16,0,bsearch,nonbrand,b_ad_1,desktop
26571,404725,341246,2014-12-26 15:54,2014-12-26 16:16,22,0,gsearch,nonbrand,g_ad_1,desktop
26569,404732,341252,2014-12-26 16:01,2014-12-26 16:14,13,0,gsearch,nonbrand,g_ad_1,desktop
26570,404734,341253,2014-12-26 16:02,2014-12-26 16:15,13,0,gsearch,nonbrand,g_ad_1,desktop
26572,404764,294648,2014-12-26 16:29,2014-12-26 16:45,16,1,NULL,NULL,NULL,desktop
26573,404771,341284,2014-12-26 16:35,2014-12-26 16:49,14,0,NULL,NULL,NULL,desktop
26574,404775,276897,2014-12-26 16:37,2014-12-26 16:59,22,1,NULL,NULL,NULL,mobile
26575,404793,341299,2014-12-26 17:00,2014-12-26 17:17,17,0,bsearch,nonbrand,b_ad_1,desktop
26576,404800,341305,2014-12-26 17:07,2014-12-26 17:18,11,0,gsearch,nonbrand,g_ad_1,mobile
26577,404830,341331,2014-12-26 17:45,2014-12-26 17:54,9,0,socialbook,desktop_targeted,social_ad_2,desktop
26578,404847,341344,2014-12-26 18:07,2014-12-26 18:13,6,0,gsearch,nonbrand,g_ad_1,desktop
26579,404877,316523,2014-12-26 18:42,2014-12-26 19:00,18,1,gsearch,brand,g_ad_2,desktop
26580,404896,341382,2014-12-26 19:10,2014-12-26 19:24,14,0,gsearch,nonbrand,g_ad_1,desktop
26581,404981,341450,2014-12-26 21:51,2014-12-26 22:10,19,0,NULL,NULL,NULL,mobile
26582,404992,309814,2014-12-26 22:09,2014-12-26 22:24,15,1,NULL,NULL,NULL,desktop
26583,404999,341463,2014-12-26 22:25,2014-12-26 22:41,16,0,bsearch,nonbrand,b_ad_1,desktop
26584,405010,341471,2014-12-26 22:46,2014-12-26 23:00,14,0,gsearch,nonbrand,g_ad_1,desktop
26585,405031,341488,2014-12-26 23:52,2014-12-27 00:11,19,0,NULL,NULL,NULL,desktop
26586,405037,341494,2014-12-27 00:01,2014-12-27 00:15,14,0,gsearch,nonbrand,g_ad_1,desktop
26587,405045,341502,2014-12-27 00:18,2014-12-27 00:36,18,0,gsearch,nonbrand,g_ad_1,desktop
26588,405066,341520,2014-12-27 01:07,2014-12-27 01:19,12,0,gsearch,nonbrand,g_ad_1,desktop
26589,405069,341522,2014-12-27 01:22,2014-12-27 01:43,21,0,NULL,NULL,NULL,desktop
26590,405073,341526,2014-12-27 01:34,2014-12-27 01:48,14,0,gsearch,nonbrand,g_ad_1,desktop
26591,405088,341539,2014-12-27 02:34,2014-12-27 02:48,14,0,gsearch,nonbrand,g_ad_1,desktop
26593,405090,312369,2014-12-27 02:38,2014-12-27 02:53,15,1,gsearch,brand,g_ad_2,desktop
26592,405091,341541,2014-12-27 02:42,2014-12-27 02:52,10,0,NULL,NULL,NULL,desktop
26594,405109,341557,2014-12-27 04:08,2014-12-27 04:20,12,0,gsearch,nonbrand,g_ad_1,desktop
26595,405118,341566,2014-12-27 04:39,2014-12-27 04:58,19,0,gsearch,nonbrand,g_ad_1,mobile
26596,405150,298503,2014-12-27 06:42,2014-12-27 06:50,8,1,gsearch,brand,g_ad_2,desktop
26597,405171,312603,2014-12-27 07:50,2014-12-27 08:04,14,1,gsearch,brand,g_ad_2,desktop
26598,405179,341614,2014-12-27 08:29,2014-12-27 08:40,11,0,bsearch,nonbrand,b_ad_1,desktop
26599,405204,341632,2014-12-27 09:35,2014-12-27 09:48,13,0,gsearch,nonbrand,g_ad_1,desktop
26600,405205,291810,2014-12-27 09:40,2014-12-27 09:58,18,1,bsearch,brand,b_ad_2,desktop
26601,405224,341649,2014-12-27 10:20,2014-12-27 10:37,17,0,bsearch,nonbrand,b_ad_1,desktop
26602,405232,341657,2014-12-27 10:33,2014-12-27 10:49,16,0,NULL,NULL,NULL,desktop
26603,405233,319520,2014-12-27 10:35,2014-12-27 10:49,14,1,NULL,NULL,NULL,desktop
26604,405242,341664,2014-12-27 10:52,2014-12-27 11:05,13,0,gsearch,nonbrand,g_ad_1,desktop
26605,405249,341669,2014-12-27 11:10,2014-12-27 11:20,10,0,gsearch,nonbrand,g_ad_1,desktop
26606,405263,341682,2014-12-27 11:36,2014-12-27 11:47,11,0,gsearch,nonbrand,g_ad_1,desktop
26607,405294,341710,2014-12-27 12:32,2014-12-27 12:52,20,0,gsearch,brand,g_ad_2,mobile
26608,405307,341719,2014-12-27 13:02,2014-12-27 13:19,17,0,gsearch,nonbrand,g_ad_1,mobile
26609,405319,341728,2014-12-27 13:24,2014-12-27 13:42,18,0,gsearch,nonbrand,g_ad_1,desktop
26610,405333,297002,2014-12-27 13:45,2014-12-27 14:02,17,1,bsearch,brand,b_ad_2,desktop
26611,405335,307799,2014-12-27 13:48,2014-12-27 14:02,14,1,NULL,NULL,NULL,desktop
26612,405336,341740,2014-12-27 13:53,2014-12-27 14:09,16,0,bsearch,nonbrand,b_ad_1,desktop
26613,405352,341750,2014-12-27 14:19,2014-12-27 14:34,15,0,gsearch,nonbrand,g_ad_1,desktop
26615,405354,341752,2014-12-27 14:21,2014-12-27 14:39,18,0,NULL,NULL,NULL,desktop
26614,405355,341753,2014-12-27 14:22,2014-12-27 14:35,13,0,gsearch,nonbrand,g_ad_1,desktop
26616,405356,341754,2014-12-27 14:22,2014-12-27 14:41,19,0,gsearch,nonbrand,g_ad_1,desktop
26617,405397,341785,2014-12-27 15:36,2014-12-27 15:55,19,0,gsearch,nonbrand,g_ad_1,mobile
26619,405411,341797,2014-12-27 16:28,2014-12-27 16:45,17,0,socialbook,desktop_targeted,social_ad_2,desktop
26618,405412,341798,2014-12-27 16:28,2014-12-27 16:41,13,0,gsearch,nonbrand,g_ad_1,desktop
26620,405415,341801,2014-12-27 16:30,2014-12-27 16:45,15,0,gsearch,nonbrand,g_ad_1,mobile
26621,405418,320373,2014-12-27 16:36,2014-12-27 16:47,11,1,gsearch,brand,g_ad_2,mobile
26622,405479,314070,2014-12-27 20:08,2014-12-27 20:20,12,1,gsearch,brand,g_ad_2,mobile
26623,405481,341852,2014-12-27 20:13,2014-12-27 20:27,14,0,gsearch,nonbrand,g_ad_1,desktop
26624,405496,341865,2014-12-27 21:09,2014-12-27 21:28,19,0,gsearch,nonbrand,g_ad_1,desktop
26625,405519,341888,2014-12-27 22:12,2014-12-27 22:28,16,0,gsearch,nonbrand,g_ad_1,desktop
26626,405533,294959,2014-12-27 22:36,2014-12-27 22:51,15,1,NULL,NULL,NULL,desktop
26627,405542,341908,2014-12-27 23:06,2014-12-27 23:21,15,0,gsearch,nonbrand,g_ad_1,desktop
